Year,Region,Industry,Employee _size,Employment_number,Business_number,Turnover,Total Exp.,UK Exp/Head,Real terms Exp.,UK Real terms Exp/Head,General. Public. Exp.,General. Public. Exp.(common services),General. Public. Exp.(international services),Defence Exp.,Safety Exp.,Economic Total. Exp.,Economic. Exp.(Enterprise),Economic. Exp.(Sci. & Tech),Economic. Exp.(Employment),"Economic. Exp.(Agri., Fish., For.)",Economic. Exp.(Transport),Environment. Exp.,Housing & Community Exp.,Health Exp.,Culture & Religion Exp.,Education Exp.,Social Protection Exp.,Local Govt. Exp.,Local Govt. Exp/Head,Total Exp. (excl. Local Govt.),GVA (Balanced),VAT on Products,Other Taxes,Subsidies,GDP (Current),Population,GDP per Head,GVA Deflators,"GDP CVM Index, 2019 equals 100",GDP CVM (in 2019 money value),GDP CVM (Per Head in 2019 money value),GDP CVM Growth,GDP CVM Per Head Growth
2023,east midlands,B,   50-99,2,20,322,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352695,1089.109837,181879.6761,5778505.151,29744.79285,101.3159687,96.73826631,178443.2623,29282.80929,3.157911008,1.755065516
2023,east midlands,B,   100-199,2,10,482,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352693,1089.109838,181879.6761,5778497.553,29744.75375,101.3159119,96.73835565,178443.7826,29282.8538,3.157862524,1.755036032
2023,east midlands,B,   250-499,1,5,445,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352691,1089.10984,181879.6761,5778483.192,29744.71522,101.3158047,96.73849963,178444.2902,29282.90799,3.157803239,1.75500768
2023,east midlands,C,1,1,430,60,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352692,1089.109834,181879.6761,5778504.472,29744.80414,101.3159054,96.73803432,178443.141,29282.80987,3.157924103,1.755060656
2023,east midlands,C,   2-4,9,3150,1015,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44734,7753.352679,1089.109791,181879.6762,5778608.399,29744.91635,101.3162834,96.73555134,178441.9222,29282.62056,3.158227182,1.755044069
2023,east midlands,C,   5-9,12,1820,1245,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352695,1089.109798,181879.6762,5778635.833,29745.02007,101.3166832,96.736021,178440.4433,29282.46111,3.158354968,1.755167143
2023,east midlands,C,   10-19,17,1215,1700,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352708,1089.109795,181879.6762,5778690.232,29745.15464,101.3171785,96.73583468,178438.6264,29282.25151,3.158563153,1.755286627
2023,east midlands,C,   20-49,31,980,3672,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.207,12590.44733,7753.352723,1089.109772,181879.6762,5778820.633,29745.34153,101.3181816,96.7347645,178436.1945,29281.89243,3.158950295,1.755425209
2023,east midlands,C,   50-99,31,450,4553,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2067,12590.44733,7753.352716,1089.109781,181879.6762,5778775.246,29745.13235,101.3179114,96.73555296,178438.9376,29282.12686,3.158678356,1.755284149
2023,east midlands,C,   100-199,28,200,5535,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2064,12590.44733,7753.352697,1089.109793,181879.6762,5778679.013,29744.7518,101.3172164,96.73669927,178443.9719,29282.58977,3.15816755,1.755005153
2023,east midlands,C,   200-249,10,45,2191,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2068,12590.44733,7753.352692,1089.109825,181879.6762,5778545.959,29744.71564,101.3162597,96.73794074,178444.3389,29282.81515,3.157909497,1.754998729
2023,east midlands,C,   250-499,23,65,4609,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2065,12590.44733,7753.352697,1089.109803,181879.6762,5778641.231,29744.74223,101.3169579,96.73710304,178444.0597,29282.65113,3.158094032,1.755006949
2023,east midlands,C,   500 or more,90,40,24985,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2028,12590.44733,7753.352616,1089.109719,181879.6762,5778759.16,29742.94061,101.317711,96.73697565,178468.4513,29284.01547,3.156650793,1.75357453
2023,east midlands,F,1,3,1485,275,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352686,1089.109819,181879.6762,5778534.373,29744.83319,101.3159747,96.73716709,178442.8549,29282.7643,3.158010981,1.755044145
2023,east midlands,F,   2-4,21,8070,3326,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2069,12590.44734,7753.35264,1089.109719,181879.6762,5778729.26,29744.85847,101.3164577,96.73175862,178443.1805,29282.601,3.158424964,1.754817192
2023,east midlands,F,   5-9,14,2130,2287,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2069,12590.44733,7753.352685,1089.109794,181879.6762,5778621.28,29744.85595,101.3165211,96.73604844,178442.6688,29282.63007,3.158183984,1.755029311
2023,east midlands,F,   10-19,12,865,2126,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2069,12590.44733,7753.352692,1089.109811,181879.6762,5778587.27,29744.81636,101.3164513,96.73707483,178443.0774,29282.68604,3.158078578,1.755045132
2023,east midlands,F,   20-49,11,380,2006,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2069,12590.44733,7753.352695,1089.109818,181879.6762,5778573.225,29744.80435,101.3164173,96.73747542,178443.1905,29282.70628,3.158039364,1.755053821
2023,east midlands,F,   50-99,6,95,1394,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2069,12590.44733,7753.352691,1089.109831,181879.6761,5778519.557,29744.71973,101.3160589,96.73813591,178444.266,29282.85206,3.157869331,1.755003598
2023,east midlands,F,   100-199,5,35,927,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.207,12590.44733,7753.352695,1089.109832,181879.6761,5778525.004,29744.78733,101.3161119,96.73809092,178443.3541,29282.78481,3.15793949,1.755058155
2023,east midlands,F,   200-249,2,10,310,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352695,1089.109837,181879.6761,5778505.641,29744.79592,101.315974,96.73826632,178443.2205,29282.80571,3.157914532,1.755068209
2023,east midlands,F,   250-499,4,10,1856,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2068,12590.44733,7753.352681,1089.109838,181879.6761,5778465.072,29744.51222,101.3156579,96.73874907,178447.0135,29283.10863,3.157587906,1.754849984
2023,east midlands,F,   500 or more,11,5,7582,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2054,12590.44734,7753.352625,1089.109841,181879.6761,5778308.231,29743.44209,101.3144382,96.7406054,178461.317,29284.25681,3.156349417,1.754027491
2023,east midlands,G,1,4,1730,396,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352685,1089.109815,181879.6762,5778546.578,29744.84804,101.3160299,96.73691688,178442.6835,29282.73896,3.15804738,1.755046026
2023,east midlands,G,   2-4,29,9580,4979,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2067,12590.44734,7753.352628,1089.109691,181879.6762,5778791.323,29744.81511,101.3166928,96.73039366,178443.9322,29282.57973,3.158504317,1.754724256
2023,east midlands,G,   5-9,28,4135,9404,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2054,12590.44734,7753.352613,1089.109765,181879.6762,5778526.496,29743.7526,101.3154652,96.73625162,178457.6258,29283.75958,3.157038885,1.754104989
2023,east midlands,G,   10-19,24,1785,5129,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2064,12590.44733,7753.352678,1089.109785,181879.6762,5778645.697,29744.64028,101.3167362,96.73613906,178445.5707,29282.77037,3.158025231,1.754868077
2023,east midlands,G,   20-49,26,880,6778,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.206,12590.44733,7753.35267,1089.109795,181879.6762,5778593.521,29744.34297,101.3164645,96.73724038,178449.4681,29283.08182,3.157657984,1.754671145
2023,east midlands,G,   50-99,19,265,8504,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2054,12590.44734,7753.352633,1089.109823,181879.6761,5778395.325,29743.59403,101.3150499,96.73964128,178459.359,29284.00317,3.156636713,1.754127333
2023,east midlands,G,   100-199,15,105,4880,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2062,12590.44733,7753.352671,1089.109822,181879.6761,5778500.282,29744.29393,101.3158886,96.7384994,178449.9934,29283.24501,3.15744915,1.754670479
2023,east midlands,G,   200-249,4,15,1460,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2069,12590.44733,7753.352686,1089.109836,181879.6761,5778483.729,29744.60924,101.3158004,96.73854029,178445.7206,29282.99803,3.157707697,1.754923842
2023,east midlands,G,   250-499,13,40,4573,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2063,12590.44733,7753.35267,1089.109826,181879.6761,5778482.106,29744.2747,101.3157633,96.7387007,178450.2329,29283.28703,3.157400457,1.75465983
2023,east midlands,G,   500 or more,222,55,46778,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2003,12590.44731,7753.352695,1089.109492,181879.6765,5779854.858,29743.88946,101.3258134,96.72715429,178456.5516,29281.5744,3.159356803,1.754182563
2023,east midlands,H,1,1,260,42,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352694,1089.109836,181879.6761,5778504.048,29744.81074,101.3159272,96.73813112,178443.0386,29282.80103,3.157927765,1.755071643
2023,east midlands,H,   2-4,10,3610,856,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44734,7753.35268,1089.109783,181879.6762,5778635.377,29744.99708,101.3164204,96.73502147,178440.8909,29282.52175,3.158350496,1.755088694
2023,east midlands,H,   5-9,11,1740,630,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2073,12590.44733,7753.352701,1089.109799,181879.6762,5778648.091,29745.12422,101.3167915,96.73591164,178439.0427,29282.35204,3.158469669,1.755250283
2023,east midlands,H,   10-19,8,595,629,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352703,1089.109818,181879.6762,5778591.391,29744.99619,101.316532,96.73710627,178440.6348,29282.52008,3.158246721,1.755195297
2023,east midlands,H,   20-49,7,250,867,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.3527,1089.109825,181879.6762,5778561.559,29744.89461,101.3163562,96.73760536,178441.9538,29282.64354,3.158100724,1.755130738
2023,east midlands,H,   50-99,6,85,891,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352698,1089.109829,181879.6762,5778543.134,29744.84318,101.3162414,96.73788093,178442.6196,29282.71121,3.158021319,1.755098146
2023,east midlands,I,1,2,750,83,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352692,1089.109828,181879.6761,5778521.845,29744.84206,101.3159892,96.73768638,178442.6686,29282.75882,3.157990919,1.755077509
2023,east midlands,I,   2-4,14,4235,608,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2074,12590.44733,7753.352689,1089.109766,181879.6762,5778715.961,29745.24052,101.3169375,96.73386213,178437.7219,29282.2078,3.158713708,1.755249066
2023,east midlands,I,   5-9,17,2505,590,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2075,12590.44733,7753.352712,1089.109778,181879.6762,5778752.067,29745.41019,101.3174629,96.73445275,178435.3299,29281.97006,3.158912294,1.755436464
2023,east midlands,I,   10-19,19,1380,552,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2075,12590.44733,7753.352727,1089.109785,181879.6762,5778777.572,29745.52931,101.31782,96.73481531,178433.6576,29281.80494,3.159052842,1.75556499
2023,east midlands,I,   20-49,18,640,557,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2075,12590.44733,7753.352731,1089.109795,181879.6762,5778755.744,29745.48994,101.3177639,96.73544003,178434.1137,29281.85442,3.158973161,1.755561724
2023,east midlands,I,   50-99,7,105,278,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2073,12590.44733,7753.352709,1089.109825,181879.6762,5778588.171,29745.04088,101.3165819,96.73739001,178439.9917,29282.47562,3.158277302,1.755247425
2023,east midlands,I,   100-199,5,40,281,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352704,1089.10983,181879.6762,5778555.418,29744.94565,101.3163447,96.7377523,178441.2443,29282.60431,3.158134874,1.755178782
2023,east midlands,I,   500 or more,19,15,856,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2074,12590.44733,7753.352735,1089.1098,181879.6762,5778753.076,29745.47234,101.3178332,96.73582548,178434.3008,29281.85936,3.158946627,1.755569297
2023,east midlands,J,1,21,9425,1690,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2073,12590.44734,7753.35265,1089.1097,181879.6762,5778816.314,29745.24214,101.3169262,96.73006293,178438.1817,29282.17395,3.158933833,1.755062518
2023,east midlands,J,   2-4,151,53525,17754,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2069,12590.44738,7753.352426,1089.108995,181879.6768,5780478.748,29746.93313,101.3228819,96.69006015,178420.1318,29279.24772,3.163692951,1.754695443
2023,east midlands,J,   5-9,133,19825,18699,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2058,12590.44734,7753.352649,1089.109393,181879.6766,5779893.315,29746.27695,101.3233998,96.71447427,178425.9071,29279.92101,3.161786741,1.755390124
2023,east midlands,J,   10-19,131,9630,15231,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2065,12590.44732,7753.352774,1089.109493,181879.6766,5779948.065,29747.16303,101.3253285,96.71935902,178413.2168,29278.85244,3.16258776,1.756424846
2023,east midlands,J,   20-49,163,5365,19785,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2061,12590.4473,7753.352839,1089.10948,181879.6766,5780216.072,29747.62674,101.3279406,96.71926471,178406.8537,29277.96122,3.163419535,1.756899973
2023,east midlands,J,   50-99,117,1690,19709,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2049,12590.44732,7753.352745,1089.109623,181879.6764,5779453.28,29745.49995,101.3227337,96.72888334,178434.6298,29280.83173,3.160164716,1.755446022
2023,east midlands,J,   100-199,99,720,16300,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2053,12590.44732,7753.352748,1089.109663,181879.6764,5779317.191,29745.49021,101.3218739,96.73059993,178434.5752,29281.02068,3.159917783,1.755488287
2023,east midlands,J,   200-249,33,145,5218,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2066,12590.44733,7753.352715,1089.109782,181879.6762,5778773.823,29745.06856,101.3179408,96.73576861,178439.7732,29282.17665,3.158614925,1.755244408
2023,east midlands,J,   250-499,97,280,16299,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2053,12590.44732,7753.352746,1089.109672,181879.6763,5779281.824,29745.40078,101.3216719,96.73119429,178435.7184,29281.13986,3.159772638,1.7554372
2023,east midlands,J,   500 or more,771,235,104287,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.1989,12590.44717,7753.353453,1089.108435,181879.6781,5785970.668,29755.9569,101.3714609,96.66902722,178298.8189,29262.16199,3.180630143,1.762904006
2023,east midlands,L,1,0,120,21,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352693,1089.109839,181879.6761,5778487.926,29744.77003,101.3158264,96.7383677,178443.5637,29282.85668,3.157862229,1.755046349
2023,east midlands,L,   2-4,11.67881224,1695,512,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2073,12590.44733,7753.352705,1089.109798,181879.6762,5778664.292,29745.1854,101.316914,96.73577331,178438.2508,29282.27737,3.158551786,1.755296593
2023,east midlands,L,   5-9,4,565,326,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352696,1089.109827,181879.6762,5778541.162,29744.88019,101.3161601,96.73760794,178442.1558,29282.6933,3.158056346,1.755111336
2023,east midlands,L,   10-19,3,200,198,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352698,1089.109832,181879.6762,5778528.39,29744.8686,101.3161183,96.73792945,178442.2735,29282.714,3.158020807,1.755116143
2023,east midlands,L,   20-49,2,60,130,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352697,1089.109836,181879.6761,5778514.478,29744.83941,101.3160344,96.73814162,178442.6451,29282.75651,3.157969482,1.755099642
2023,east midlands,L,   50-99,7.994501079,10,85,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2073,12590.44733,7753.352715,1089.109823,181879.6762,5778612.596,29745.13614,101.3167741,96.73719343,178438.7432,29282.35848,3.158403794,1.755321197
2023,east midlands,L,   100-199,1,5,105,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352695,1089.109839,181879.6761,5778499.18,29744.79858,101.3159274,96.73832305,178443.179,29282.81294,3.157906045,1.755071286
2023,east midlands,M,1,2,795,113,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352691,1089.109828,181879.6761,5778520.771,29744.83412,101.3159743,96.73767386,178442.7782,29282.76821,3.157982319,1.75506988
2023,east midlands,M,   2-4,19,7500,1917,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44734,7753.352658,1089.109725,181879.6762,5778759.127,29745.11592,101.3167757,96.73170293,178439.689,29282.32361,3.158704196,1.755035335
2023,east midlands,M,   5-9,11,1625,992,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352697,1089.109802,181879.6762,5778630.209,29745.03694,101.3166711,96.73617144,178440.1962,29282.45067,3.158359006,1.755187716
2023,east midlands,M,   10-19,10,765,1615,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.207,12590.44733,7753.352694,1089.109815,181879.6762,5778578.425,29744.8476,101.3164028,96.73719204,178442.6412,29282.67024,3.158091203,1.755074215
2023,east midlands,M,   20-49,13,425,1338,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352709,1089.109811,181879.6762,5778637.098,29745.06289,101.3168964,96.73678025,178439.7596,29282.39122,3.158382659,1.755247766
2023,east midlands,M,   50-99,8,115,790,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352705,1089.109824,181879.6762,5778580.233,29744.96289,101.3165172,96.73748959,178441.0378,29282.55434,3.158193012,1.755186691
2023,east midlands,M,   100-199,8,55,1162,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.207,12590.44733,7753.3527,1089.109826,181879.6762,5778562.293,29744.87246,101.3163883,96.73772025,178442.2381,29282.657,3.158079902,1.755119788
2023,east midlands,M,   200-249,1,5,108,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352695,1089.109839,181879.6761,5778499.038,29744.79784,101.3159263,96.73832461,178443.1888,29282.81378,3.157905138,1.755070725
2023,east midlands,M,   250-499,7,20,878,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352702,1089.109827,181879.6762,5778559.322,29744.89487,101.316373,96.73775469,178441.9307,29282.64147,3.158094989,1.755138989
2023,east midlands,M,   500 or more,22,15,1949,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352729,1089.109797,181879.6762,5778749.871,29745.34737,101.3178017,96.73591289,178435.9836,29281.97098,3.158827395,1.755471315
2023,east midlands,N,1,3,1215,277,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352688,1089.109822,181879.6762,5778532.261,29744.83618,101.3159983,96.73733672,178442.7922,29282.75881,3.158007549,1.755055872
2023,east midlands,N,   2-4,13,4575,2011,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.207,12590.44734,7753.352665,1089.10977,181879.6762,5778636.468,29744.8445,101.3162794,96.73453854,178443.0239,29282.67231,3.158222623,1.754935862
2023,east midlands,N,   5-9,11,1635,1147,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352695,1089.109802,181879.6762,5778622.996,29744.99881,101.3166143,96.73624569,178440.7053,29282.49423,3.158312243,1.755158271
2023,east midlands,N,   10-19,9,660,1017,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.3527,1089.109817,181879.6762,5778589.696,29744.94789,101.3165071,96.73710711,178441.2897,29282.56535,3.158200501,1.755155295
2023,east midlands,N,   20-49,11,365,1231,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352705,1089.109816,181879.6762,5778609.555,29744.99456,101.3166984,96.7370823,178440.6539,29282.48927,3.158273544,1.755199478
2023,east midlands,N,   50-99,10,150,982,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2071,12590.44733,7753.352707,1089.10982,181879.6762,5778603.593,29745.0107,101.3166867,96.7372473,178440.4148,29282.47949,3.158276163,1.755220198
2023,east midlands,N,   100-199,14,100,1157,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352716,1089.109812,181879.6762,5778659.243,29745.15911,101.317112,96.7367291,178438.4549,29282.26869,3.158504404,1.755331691
2023,east midlands,N,   200-249,4,15,184,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2072,12590.44733,7753.352702,1089.109832,181879.6762,5778543.729,29744.92208,101.316261,96.73787761,178441.5506,29282.64129,3.158093522,1.755162551
2023,east midlands,N,   250-499,12,35,731,55393,11225,55393,11225,599,595,4,12,2634,7007,4091,394,252,487,1783,667,634,13753,476,7405,22206,9938,2014,45455,162625.2073,12590.44733,7753.352717,1089.109815,181879.6762,5778646.662,29745.16906,101.3170296,96.7368686,178438.3055,29282.27744,3.158491694,1.755343304
